a,b,completion
23,19,522
23,20,522
23,21,522
23,22,522
23,23,6
23,24,522
23,25,522
23,26,522
23,27,602
23,28,7
23,29,522
23,30,672
23,31,522
23,32,522
23,33,522
23,34,602
23,35,522
23,36,672
23,37,602
23,38,602
23,39,522
23,40,860
23,41,522
23,42,742
23,43,602
23,44,522
23,45,602
23,46,602
23,47,602
23,48,522
23,49,522
23,50,522
23,51,522
23,52,522
23,53,602
23,54,672
23,55,602
23,56,522
23,57,522
23,58,522
23,59,522
23,60,522
23,61,522
23,62,522
23,63,522
23,64,522
23,65,2
23,66,522
23,67,2
23,68,2
23,69,2870
23,70,2870
23,71,2870
23,72,522
23,73,2
23,74,498
23,75,498
23,76,498
23,77,522
23,78,522
23,79,522
23,80,522
23,81,522
23,82,522
23,83,522
23,84,522
23,85,522
23,86,522
23,87,522
23,88,522
23,89,522
23,90,522
23,91,522
23,92,522
23,93,522
23,94,522
23,95,522
23,96,522
23,97,522
23,98,522
23,99,522
24,0,0
24,1,24
24,2,96
24,3,120
24,4,96
24,5,120
24,6,144
24,7,140
24,8,224
24,9,144
24,10,240
24,11,144
24,12,240
24,13,592
24,14,576
24,15,240
24,16,576
24,17,522
24,18,576
24,19,522
24,20,640
24,21,522
24,22,576
24,23,456
24,24,1024
24,25,100
24,26,576
24,27,672
24,28,704
24,29,522
24,30,240
24,31,144
24,32,128
24,33,672
24,34,704
24,35,705
24,36,704
24,37,602
24,38,792
24,39,522
24,40,864
24,41,522
24,42,792
24,43,602
24,44,544
24,45,672
24,46,864
24,47,522
24,48,576
24,49,602
24,50,864
24,51,602
24,52,792
24,53,602
24,54,672
24,55,602
24,56,864
24,57,522
24,58,522
24,59,522
24,60,522
24,61,522
24,62,792
24,63,1263
24,64,2176
24,65,2145
24,66,1266
24,67,1267
24,68,2240
24,69,2
24,70,2870
24,71,2
24,72,792
24,73,2
24,74,3284
24,75,2125
24,76,2176
24,77,522
24,78,598
24,79,598
24,80,880
24,81,598
24,82,598
24,83,598
24,84,576
24,85,598
24,86,576
24,87,598
24,88,544
24,89,522
24,90,598
24,91,522
24,92,592
24,93,598
24,94,598
24,95,522
24,96,576
24,97,598
24,98,598
24,99,522
25,0,25
25,1,125
25,2,125
25,3,125
25,4,120
25,5,125
25,6,138
25,7,175
25,8,240
25,9,225
25,10,250
25,11,225
25,12,250
25,13,592
25,14,576
25,15,250
25,16,576
25,17,517
25,18,672
25,19,602
25,20,625
25,21,621
25,22,602
25,23,522
25,24,864
25,25,625
25,26,522
25,27,602
25,28,792
25,29,522
25,30,750
25,31,125
25,32,864
25,33,667
25,34,774
25,35,725
25,36,864
25,37,602
25,38,742
25,39,602
25,40,880
25,41,801
25,42,1242
25,43,602
25,44,672
25,45,602
25,46,602
25,47,602
25,48,576
25,49,602
25,50,870
25,51,602
25,52,792
25,53,602
25,54,774
25,55,602
25,56,792
25,57,522
25,58,522
25,59,522
25,60,1260
25,61,602
25,62,1250
25,63,1263
25,64,2176
25,65,2145
25,66,1266
25,67,2
25,68,2170
25,69,2
25,70,2870
25,71,2
25,72,2240
25,73,2187
25,74,2
25,75,2125
25,76,2136
25,77,2
25,78,798
25,79,2
25,80,2160
25,81,2187
25,82,598
25,83,598
25,84,576
25,85,2185
25,86,598
25,87,598
25,88,588
25,89,598
25,90,598
25,91,598
25,92,592
25,93,598
25,94,598
25,95,595
25,96,576
25,97,598
25,98,598
25,99,522
26,0,26
26,1,26
26,2,104
26,3,126
26,4,136
26,5,125
26,6,156
26,7,154
26,8,224
26,9,234
26,10,260
26,11,522
26,12,264
26,13,592
26,14,576
26,15,576
26,16,576
26,17,522
26,18,792
26,19,602
26,20,832
26,21,602
26,22,704
26,23,522
26,24,864
26,25,5
26,26,864
26,27,6
26,28,792
26,29,602
26,30,860
26,31,602
26,32,864
26,33,672
26,34,968
26,35,602
26,36,936
26,37,602
26,38,1068
26,39,602
26,40,1040
26,41,602
26,42,1242
26,43,1273
26,44,792
26,45,602
26,46,1046
26,47,602
26,48,864
26,49,602
26,50,860
26,51,602
26,52,832
26,53,1273
26,54,972
26,55,602
26,56,864
26,57,602
26,58,522
26,59,522
26,60,1260
26,61,1201
26,62,1262
26,63,1263
26,64,2176
26,65,2145
26,66,2
26,67,2
26,68,2170
26,69,2
26,70,2870
26,71,2
26,72,2160
26,73,2147
26,74,2158
26,75,2145
26,76,2176
26,77,2
26,78,2118
26,79,2170
26,80,2160
26,81,2187
26,82,2170
26,83,2187
26,84,576
26,85,498
26,86,498
26,87,"2,811"
26,88,588
26,89,598
26,90,598
26,91,598
26,92,592
26,93,598
26,94,598
26,95,598
26,96,576
26,97,598
26,98,598
26,99,598
27,0,27
27,1,27
27,2,162
27,3,135
27,4,144
27,5,135
27,6,138
27,7,168
27,8,252
27,9,243
27,10,270
27,11,498
27,12,324
27,13,592
27,14,576
27,15,576
27,16,576
27,17,517
27,18,672
27,19,522
27,20,672
27,21,621
27,22,602
27,23,602
27,24,704
27,25,602
27,26,602
27,27,972
27,28,792
27,29,657
27,30,672
27,31,602
27,32,672
27,33,672
27,34,602
27,35,602
27,36,672
27,37,602
27,38,672
27,39,602
27,40,672
27,41,602
27,42,1242
27,43,602
27,44,672
27,45,602
27,46,602
27,47,602
27,48,576
27,49,602
27,50,602
27,51,602
27,52,792
27,53,1273
27,54,954
27,55,602
27,56,792
27,57,602
27,58,522
27,59,522
27,60,1260
27,61,621
27,62,1262
27,63,1263
27,64,2176
27,65,2145
27,66,2
27,67,2
27,68,2170
27,69,2
27,70,2870
27,71,2
27,72,3456
27,73,2147
27,74,3258
27,75,498
27,76,3456
27,77,498
27,78,598
27,79,2
27,80,2160
27,81,598
27,82,498
27,83,598
27,84,598
27,85,598
27,86,598
27,87,598
27,88,522
27,89,598
27,90,990
27,91,598
27,92,592
27,93,598
27,94,598
27,95,595
27,96,576
27,97,598
27,98,598
27,99,598
28,0,28
28,1,28
28,2,448
28,3,168
28,4,448
28,5,280
28,6,138
28,7,798
28,8,448
28,9,522
28,10,792
28,11,522
28,12,704
28,13,742
28,14,792
28,15,792
28,16,576
28,17,522
28,18,792
28,19,742
28,20,704
28,21,742
28,22,704
28,23,742
28,24,864
28,25,725
28,26,864
28,27,742
28,28,2828
28,29,5
28,30,704
28,31,771
28,32,864
28,33,707
28,34,576
28,35,705
28,36,576
28,37,707
28,38,1288
28,39,708
28,40,704
28,41,707
28,42,1472
28,43,707
28,44,704
28,45,708
28,46,1246
28,47,1247
28,48,704
28,49,771
28,50,792
28,51,771
28,52,1248
28,53,1471
28,54,708
28,55,705
28,56,2240
28,57,522
28,58,522
28,59,522
28,60,522
28,61,522
28,62,598
28,63,598
28,64,576
28,65,598
28,66,598
28,67,2
28,68,598
28,69,2870
28,70,2870
28,71,2870
28,72,576
28,73,498
28,74,498
28,75,576
28,76,498
28,77,598
28,78,598
28,79,598
28,80,2880
28,81,598
28,82,598
28,83,598
28,84,576
28,85,598
28,86,598
28,87,598
28,88,588
28,89,598
28,90,598
28,91,598
28,92,592
28,93,598
28,94,598
28,95,598
28,96,576
28,97,598
28,98,598
28,99,522
29,0,29
29,1,29
29,2,148
29,3,147
29,4,144
29,5,145
29,6,138
29,7,168
29,8,224
29,9,297
29,10,522
29,11,498
29,12,288
29,13,592
29,14,576
29,15,522
29,16,576
29,17,517
29,18,522
29,19,522
29,20,522
29,21,621
29,22,522
29,23,522
29,24,704
29,25,522
29,26,522
29,27,602
29,28,792
29,29,522
29,30,522
29,31,5
29,32,704
29,33,657
29,34,602
29,35,602
29,36,792
29,37,602
29,38,742
29,39,602
29,40,792
29,41,522
29,42,742
29,43,602
29,44,544
29,45,602
29,46,602
29,47,602
29,48,576
29,49,602
29,50,522
29,51,521
29,52,576
29,53,602
29,54,602
29,55,602
29,56,792
29,57,522
29,58,522
29,59,522
29,60,522
29,61,522
29,62,1262
29,63,1263
29,64,2176
29,65,2145
29,66,2
29,67,2
29,68,2170
29,69,2
29,70,2870
29,71,2
29,72,2192
29,73,2
29,74,2
29,75,498
29,76,2174
29,77,598
29,78,598
29,79,2
29,80,2160
29,81,598
29,82,598
29,83,598
29,84,576
29,85,598
29,86,598
29,87,598
29,88,588
29,89,598
29,90,598
29,91,598
29,92,592
29,93,598
29,94,598
29,95,595
29,96,576
29,97,598
29,98,598
29,99,599
30,0,0
30,1,30
30,2,120
30,3,120
30,4,120
30,5,150
30,6,240
30,7,210
30,8,240
30,9,270
30,10,300
30,11,522
30,12,720
30,13,592
30,14,792
30,15,450
30,16,576
30,17,602
30,18,990
30,19,602
30,20,800
30,21,721
30,22,704
30,23,602
30,24,720
30,25,750
30,26,990
30,27,672
30,28,784
30,29,602
30,30,900
30,31,6
30,32,1024
30,33,633
30,34,704
30,35,725
30,36,1296
30,37,1237
30,38,1268
30,39,602
30,40,960
30,41,602
30,42,1242
30,43,1273
30,44,704
30,45,990
30,46,1246
30,47,1247
30,48,1296
30,49,721
30,50,1250
30,51,951
30,52,1232
30,53,1253
30,54,1290
30,55,1250
30,56,1256
30,57,1257
30,58,522
30,59,522
30,60,1260
30,61,1201
30,62,1262
30,63,1563
30,64,2160
30,65,2190
30,66,2170
30,67,2170
30,68,2240
30,69,2
30,70,2870
30,71,2
30,72,3456
30,73,2187
30,74,3258
30,75,3100
30,76,3456
30,77,2147
30,78,3456
30,79,2170
30,80,2160
30,81,3258
30,82,3258
30,83,2187
30,84,3456
30,85,3170
30,86,3258
30,87,3258
30,88,588
30,89,598
30,90,1290
30,91,598
30,92,592
30,93,3258
30,94,598
30,95,595
30,96,3456
30,97,598
30,98,598
30,99,598
31,0,31
31,1,31
31,2,111
31,3,111
31,4,152
31,5,155
31,6,156
31,7,168
31,8,224
31,9,231
31,10,522
31,11,511
31,12,792
31,13,592
31,14,742
31,15,576
31,16,576
31,17,617
31,18,672
31,19,602
31,20,721
31,21,621
31,22,742
31,23,602
31,24,704
31,25,602
31,26,774
31,27,602
31,28,792
31,29,602
31,30,930
31,31,9
31,32,704
31,33,611
31,34,602
31,35,725
31,36,936
31,37,602
31,38,1238
31,39,602
31,40,704
31,41,602
31,42,742
31,43,1273
31,44,704
31,45,602
31,46,1246
31,47,1247
31,48,792
31,49,602
31,50,1250
31,51,602
31,52,792
31,53,1273
31,54,1254
31,55,602
31,56,792
31,57,1257
31,58,522
31,59,522
31,60,1260
31,61,1201
31,62,1262
31,63,1263
31,64,2176
31,65,2145
31,66,2
31,67,2
31,68,2170
31,69,2
31,70,2870
31,71,2
31,72,3456
31,73,2
31,74,3258
31,75,498
31,76,3456
31,77,598
31,78,598
31,79,2147
31,80,2160
31,81,598
31,82,598
31,83,598
31,84,576
31,85,598
31,86,598
31,87,598
31,88,588
31,89,598
31,90,598
31,91,598
31,92,592
31,93,598
31,94,598
31,95,598
31,96,576
31,97,598
31,98,598
31,99,598
32,0,0
32,1,32
32,2,128
32,3,144
32,4,128
32,5,160
32,6,144
32,7,168
32,8,256
32,9,288
32,10,320
32,11,522
32,12,384
32,13,592
32,14,704
32,15,576
32,16,512
32,17,576
32,18,864
32,19,704
32,20,640
32,21,704
32,22,832
32,23,522
32,24,1024
32,25,864
32,26,864
32,27,972
32,28,448
32,29,729
32,30,960
32,31,771
32,32,1024
32,33,8
32,34,832
32,35,7
32,36,864
32,37,708
32,38,1288
32,39,792
32,40,1680
32,41,832
32,42,1272
32,43,1273
32,44,704
32,45,704
32,46,1296
32,47,1247
32,48,864
32,49,1249
32,50,1250
32,51,801
32,52,1232
32,53,1253
32,54,1296
32,55,1250
32,56,864
32,57,1257
32,58,522
32,59,522
32,60,1260
32,61,1261
32,62,1262
32,63,1263
32,64,576
32,65,2145
32,66,2176
32,67,2
32,68,2240
32,69,2
32,70,2870
32,71,2
32,72,1680
32,73,2187
32,74,3456
32,75,3100
32,76,3456
32,77,2
32,78,3456
32,79,2158
32,80,1680
32,81,598
32,82,598
32,83,598
32,84,576
32,85,598
32,86,576
32,87,598
32,88,588
32,89,598
32,90,576
32,91,598
32,92,592
32,93,598
32,94,598
32,95,598
32,96,576
32,97,598
32,98,598
32,99,522
33,0,0
33,1,33
33,2,132
33,3,111
33,4,144
33,5,165
33,6,198
33,7,168
33,8,288
33,9,243
33,10,330
33,11,522
33,12,288
33,13,592
33,14,742
33,15,576
33,16,576
33,17,617
33,18,672
33,19,621
33,20,672
33,21,672
33,22,672
33,23,602
33,24,864
33,25,675
33,26,602
33,27,672
33,28,792
33,29,602
33,30,930
33,31,602
33,32,912
33,33,6
33,34,522
33,35,602
33,36,972
33,37,602
33,38,1258
33,39,602
33,40,880
33,41,602
33,42,1242
33,43,1273
33,44,672
33,45,672
33,46,1246
33,47,1247
33,48,1296
33,49,602
33,50,870
33,51,602
33,52,1232
33,53,1273
33,54,1290
33,55,602
33,56,1256
33,57,1257
33,58,522
33,59,522
33,60,1260
33,61,1201
33,62,1262
33,63,1263
33,64,2176
33,65,2145
33,66,2
33,67,2
33,68,2170
33,69,2
33,70,2870
33,71,2
33,72,3456
33,73,2187
33,74,3258
33,75,3100
33,76,3276
33,77,598
33,78,3258
33,79,2187
33,80,2160
33,81,3258
33,82,498
33,83,598
33,84,576
33,85,598
33,86,598
33,87,598
33,88,588
33,89,598
33,90,598
33,91,598
33,92,592
33,93,598
33,94,598
33,95,598
33,96,576
33,97,598
33,98,598
33,99,522
34,0,0
34,1,34
34,2,124
34,3,114
34,4,136
34,5,170
34,6,168
34,7,498
34,8,224
34,9,498
34,10,476
34,11,498
34,12,792
34,13,592
34,14,792
34,15,792
34,16,576
34,17,602
34,18,792
34,19,602
34,20,704
34,21,742
34,22,704
34,23,602
34,24,864
34,25,725
34,26,792
34,27,672
34,28,784
34,29,729
34,30,704
34,31,602
34,32,864
34,33,633
34,34,522
34,35,7
34,36,456
34,37,602
34,38,1268
34,39,602
34,40,880
34,41,602
34,42,792
34,43,1243
34,44,704
34,45,602
34,46,1246
34,47,1247
34,48,704
34,49,602
34,50,792
34,51,602
34,52,792
34,53,1273
34,54,1254
34,55,602
34,56,1256
34,57,1257
34,58,522
34,59,522
34,60,1260
34,61,1241
34,62,1262
34,63,1263
34,64,2176
34,65,2145
34,66,2
34,67,2
34,68,2170
34,69,2
34,70,2870
34,71,2
34,72,2160
34,73,2
34,74,2174
34,75,2170
34,76,2136
34,77,2
34,78,2170
34,79,2
34,80,2160
34,81,2187
34,82,498
34,83,598
34,84,576
34,85,498
34,86,498
34,87,498
34,88,588
34,89,598
34,90,598
34,91,598
34,92,592
34,93,598
34,94,498
34,95,498
34,96,496
34,97,598
34,98,598
34,99,522
35,0,35
35,1,35
35,2,140
35,3,105
35,4,140
35,5,175
35,6,210
35,7,576
35,8,280
35,9,522
35,10,735
35,11,522
35,12,792
35,13,576
35,14,742
35,15,725
35,16,704
35,17,721
35,18,792
35,19,721
35,20,710
35,21,721
35,22,742
35,23,705
35,24,704
35,25,725
35,26,990
35,27,1407
35,28,784
35,29,1429
35,30,1450
35,31,771
35,32,864
35,33,721
35,34,704
35,35,3500
35,36,576
35,37,7
35,38,792
35,39,771
35,40,1420
35,41,7
35,42,1442
35,43,1273
35,44,704
35,45,725
35,46,1246
35,47,1247
35,48,1296
35,49,1471
35,50,1450
35,51,971
35,52,1232
35,53,1273
35,54,1470
35,55,705
35,56,1456
35,57,1257
35,58,522
35,59,522
35,60,1260
35,61,1471
35,62,2
35,63,1263
35,64,2160
35,65,2170
35,66,2
35,67,2
35,68,2170
35,69,2
35,70,2870
35,71,2
35,72,2160
35,73,2187
35,74,2170
35,75,498
35,76,2170
35,77,2
35,78,2170
35,79,2170
35,80,2160
35,81,2187
35,82,498
35,83,2187
35,84,576
35,85,498
35,86,498
35,87,498
35,88,588
35,89,598
35,90,790
35,91,598
35,92,592
35,93,598
35,94,598
35,95,595
35,96,576
35,97,598
35,98,598
35,99,598
36,0,0
36,1,36
36,2,144
36,3,108
36,4,128
36,5,225
36,6,216
36,7,210
36,8,448
36,9,216
36,10,576
36,11,476
36,12,720
36,13,672
36,14,792
36,15,792
36,16,864
36,17,602
36,18,972
36,19,676
36,20,840
36,21,704
36,22,972
36,23,602
36,24,1024
36,25,725
36,26,1276
36,27,972
36,28,704
36,29,929
36,30,1080
36,31,972
36,32,1024
36,33,672
36,34,1268
36,35,990
36,36,972
36,37,6
36,38,792
36,39,672
36,40,880
36,41,602
36,42,792
36,43,1273
36,44,704
36,45,990
36,46,1246
36,47,1247
36,48,704
36,49,1249
36,50,1250
36,51,951
36,52,1232
36,53,1273
36,54,1254
36,55,1255
36,56,1256
36,57,1257
36,58,522
36,59,522
36,60,1260
36,61,1261
36,62,1262
36,63,1263
36,64,3456
36,65,2145
36,66,2176
36,67,2
36,68,2240
36,69,2
36,70,2870
36,71,2
36,72,3456
36,73,2187
36,74,3276
36,75,3100
36,76,3456
36,77,2
36,78,3456
36,79,2170
36,80,3456
36,81,3456
36,82,3456
36,83,2187
36,84,3456
36,85,498
36,86,4984
36,87,498
36,88,576
36,89,598
36,90,498
36,91,498
36,92,498
36,93,498
36,94,498
36,95,498
36,96,576
36,97,598
36,98,598
36,99,598
37,0,0
37,1,37
37,2,152
37,3,153
37,4,152
37,5,225
37,6,156
37,7,498
37,8,248
37,9,498
37,10,774
37,11,498
37,12,792
37,13,602
37,14,742
37,15,602
37,16,704
37,17,602
37,18,918
37,19,602
37,20,704
37,21,721
37,22,742
37,23,602
37,24,1296
37,25,602
37,26,926
37,27,1277
37,28,792
37,29,771
37,30,1230
37,31,602
37,32,1232
37,33,672
37,34,1234
37,35,705
37,36,936
37,37,6
37,38,522
37,39,602
37,40,792
37,41,602
37,42,742
37,43,1273
37,44,704
37,45,602
37,46,1246
37,47,1247
37,48,1248
37,49,1249
37,50,1250
37,51,1251
37,52,1232
37,53,1273
37,54,1254
37,55,1205
37,56,1256
37,57,1257
37,58,522
37,59,522
37,60,1260
37,61,1201
37,62,2
37,63,1263
37,64,2176
37,65,2145
37,66,2
37,67,2
37,68,2170
37,69,2
37,70,2870
37,71,2
37,72,2136
37,73,2
37,74,2
37,75,2145
37,76,2136
37,77,498
37,78,498
37,79,2
37,80,2160
37,81,2187
37,82,498
37,83,2187
37,84,576
37,85,498
37,86,498
37,87,498
37,88,576
37,89,598
37,90,598
37,91,598
37,92,498
37,93,598
37,94,498
37,95,498
37,96,498
37,97,598
37,98,598
37,99,598
38,0,0
38,1,38
38,2,152
38,3,138
38,4,152
38,5,190
38,6,240
38,7,498
38,8,320
38,9,522
38,10,576
38,11,522
38,12,792
38,13,576
38,14,792
38,15,576
38,16,576
38,17,602
38,18,792
38,19,742
38,20,704
38,21,742
38,22,704
38,23,602
38,24,864
38,25,725
38,26,976
38,27,972
38,28,784
38,29,771
38,30,1260
38,31,771
38,32,1232
38,33,672
38,34,1268
38,35,705
38,36,912
38,37,602
38,38,522
38,39,522
38,40,880
38,41,708
38,42,792
38,43,602
38,44,792
38,45,602
38,46,1246
38,47,1247
38,48,704
38,49,602
38,50,792
38,51,602
38,52,1248
38,53,1273
38,54,1258
38,55,1250
38,56,1256
38,57,1257
38,58,522
38,59,522
38,60,1260
38,61,2
38,62,2
38,63,2
38,64,2176
38,65,2145
38,66,2
38,67,2
38,68,2240
38,69,2
38,70,2870
38,71,2
38,72,2160
38,73,2187
38,74,2148
38,75,2170
38,76,2136
38,77,2
38,78,2118
38,79,2
38,80,2160
38,81,2187
38,82,3258
38,83,2187
38,84,576
38,85,498
38,86,498
38,87,498
38,88,576
38,89,598
38,90,598
38,91,598
38,92,592
38,93,598
38,94,598
38,95,598
38,96,576
38,97,598
38,98,598
38,99,598
39,0,39
39,1,39
39,2,156
39,3,153
39,4,136
39,5,195
39,6,240
39,7,498
39,8,320
39,9,522
39,10,522
39,11,498
39,12,792
39,13,602
39,14,742
39,15,602
39,16,576
39,17,602
39,18,918
39,19,602
39,20,792
39,21,602
39,22,742
39,23,602
39,24,704
39,25,602
39,26,926
39,27,987
39,28,792
39,29,602
39,30,990
39,31,602
39,32,912
39,33,672
39,34,1234
39,35,602
39,36,1296
39,37,602
39,38,1268
39,39,522
39,40,576
39,41,5
39,42,742
39,43,602
39,44,576
39,45,602
39,46,1246
39,47,1247
39,48,972
39,49,602
39,50,602
39,51,602
39,52,792
39,53,1273
39,54,1254
39,55,602
39,56,1256
39,57,602
39,58,522
39,59,522
39,60,1260
39,61,522
39,62,2
39,63,2
39,64,2176
39,65,2145
39,66,2
39,67,2
39,68,2170
39,69,2
39,70,2870
39,71,2
39,72,2
39,73,2
39,74,2
39,75,2145
39,76,2136
39,77,2
39,78,598
39,79,2
39,80,2160
39,81,598
39,82,498
39,83,598
39,84,576
39,85,498
39,86,498
39,87,598
39,88,588
39,89,598
39,90,598
39,91,598
39,92,592
39,93,598
39,94,598
39,95,598
39,96,576
39,97,598
39,98,598
39,99,598
40,0,0
40,1,40
40,2,160
40,3,240
40,4,160
40,5,200
40,6,240
40,7,740
40,8,320
40,9,522
40,10,320
40,11,522
40,12,720
40,13,576
40,14,792
40,15,840
40,16,864
40,17,880
40,18,880
40,19,880
40,20,640
40,21,840
40,22,880
40,23,742
40,24,1024
40,25,1000
40,26,1260
40,27,1227
40,28,2880
40,29,1429
40,30,1440
40,31,1250
40,32,1680
40,33,933
40,34,1268
40,35,1450
40,36,1296
40,37,1250
40,38,1288
40,39,522
40,40,1600
40,41,5
40,42,792
40,43,602
40,44,864
40,45,990
40,46,860
40,47,602
40,48,864
40,49,998
40,50,880
40,51,801
40,52,832
40,53,1250
40,54,2
40,55,1250
40,56,2160
40,57,2
40,58,522
40,59,522
40,60,880
40,61,860
40,62,2
40,63,2187
40,64,2160
40,65,2170
40,66,2160
40,67,2
40,68,2240
40,69,2870
40,70,2870
40,71,2870
40,72,2160
40,73,2
40,74,498
40,75,498
40,76,3456
40,77,498
40,78,498
40,79,2170
40,80,1680
40,81,498
40,82,4984
40,83,2187
40,84,576
40,85,498
40,86,4984
40,87,498
40,88,576
40,89,598
40,90,598
40,91,598
40,92,592
40,93,498
40,94,498
40,95,595
40,96,576
40,97,598
40,98,598
40,99,598
41,0,0
41,1,41
41,2,241
41,3,141
41,4,160
41,5,522
41,6,138
41,7,721
41,8,588
41,9,941
41,10,522
41,11,522
41,12,576
41,13,582
41,14,576
41,15,705
41,16,864
41,17,522
41,18,870
41,19,870
41,20,880
41,21,801
41,22,888
41,23,8
41,24,864
41,25,825
41,26,870
41,27,522
41,28,522
41,29,7
41,30,1250
41,31,801
41,32,1680
41,33,801
41,34,1468
41,35,1470
41,36,972
41,37,1407
41,38,1468
41,39,602
41,40,880
41,41,522
41,42,522
41,43,5
41,44,522
41,45,602
41,46,946
41,47,602
41,48,864
41,49,602
41,50,870
41,51,602
41,52,832
41,53,2
41,54,522
41,55,870
41,56,2
41,57,2
41,58,522
41,59,523
41,60,2870
41,61,522
41,62,598
41,63,598
41,64,576
41,65,2870
41,66,2870
41,67,2870
41,68,2870
41,69,2870
41,70,2870
41,71,2870
41,72,2870
41,73,2870
41,74,2870
41,75,2870
41,76,498
41,77,598
41,78,598
41,79,598
41,80,2870
41,81,598
41,82,598
41,83,598
41,84,576
41,85,598
41,86,598
41,87,522
41,88,522
41,89,522
41,90,522
41,91,598
41,92,592
41,93,598
41,94,522
41,95,598
41,96,576
41,97,598
41,98,598
41,99,522
42,0,0
42,1,42
42,2,168
42,3,126
42,4,168
42,5,210
42,6,168
42,7,582
42,8,448
42,9,522
42,10,522
42,11,522
42,12,792
42,13,592
42,14,742
42,15,522
42,16,576
42,17,522
42,18,792
42,19,742
42,20,792
42,21,721
42,22,722
42,23,522
42,24,864
42,25,725
42,26,976
42,27,972
42,28,792
42,29,771
42,30,1230
42,31,771
42,32,832
42,33,672
42,34,1468
42,35,705
42,36,1296
42,37,1237
42,38,1268
42,39,602
42,40,880
42,41,7
42,42,522
42,43,5
42,44,544
42,45,602
42,46,942
42,47,602
42,48,792
42,49,742
42,50,1250
42,51,602
42,52,792
42,53,1253
42,54,1254
42,55,705
42,56,2
42,57,2
42,58,522
42,59,522
42,60,2
42,61,522
42,62,2
42,63,2
42,64,2176
42,65,2145
42,66,2
42,67,2
42,68,2
42,69,2870
42,70,2870
42,71,2870
42,72,2160
42,73,2
42,74,2
42,75,2
42,76,2176
42,77,522
42,78,498
42,79,2
42,80,2160
42,81,598
42,82,598
42,83,598
42,84,576
42,85,598
42,86,598
42,87,598
42,88,522
42,89,598
42,90,598
42,91,598
42,92,592
42,93,598
42,94,598
42,95,598
42,96,576
42,97,598
42,98,598
42,99,522
43,0,0
43,1,43
43,2,243
43,3,243
43,4,136
43,5,543
43,6,240
43,7,498
43,8,576
43,9,498
43,10,522
43,11,498
43,12,576
43,13,592
43,14,742
43,15,576
43,16,576
43,17,617
43,18,742
43,19,602
43,20,742
43,21,721
43,22,742
43,23,602
43,24,704
43,25,602
43,26,774
43,27,672
43,28,792
43,29,729
43,30,1230
43,31,602
43,32,704
43,33,672
43,34,1234
43,35,602
43,36,1296
43,37,1237
43,38,1238
43,39,602
43,40,1260
43,41,602
43,42,742
43,43,7
43,44,544
43,45,6
43,46,602
43,47,602
43,48,576
43,49,602
43,50,1250
43,51,602
43,52,792
43,53,1273
43,54,1254
43,55,602
43,56,792
43,57,602
43,58,522
43,59,522
43,60,2
43,61,522
43,62,2
43,63,1263
43,64,2176
43,65,2145
43,66,2
43,67,2
43,68,2
43,69,2
43,70,2870
43,71,2
43,72,2
43,73,2
43,74,2
43,75,2145
43,76,2
43,77,598
43,78,2
43,79,2
43,80,2160
43,81,598
43,82,598
43,83,598
43,84,576
43,85,598
43,86,598
43,87,598
43,88,522
43,89,598
43,90,598
43,91,598
43,92,592
43,93,598
43,94,598
43,95,598
43,96,576
43,97,598
43,98,598
43,99,598
44,0,0
44,1,44
44,2,176
44,3,132
44,4,176
44,5,220
44,6,264
44,7,576
44,8,448
44,9,522
44,10,544
44,11,544
44,12,576
44,13,576
44,14,792
44,15,576
44,16,576
44,17,522
44,18,864
44,19,522
44,20,864
44,21,522
44,22,704
44,23,522
44,24,864
44,25,825
44,26,864
44,27,972
44,28,704
44,29,729
44,30,1260
44,31,602
44,32,864
44,33,672
44,34,1268
44,35,705
44,36,1296
44,37,1237
44,38,1288
44,39,1278
44,40,880
44,41,801
44,42,792
44,43,602
44,44,864
44,45,5
44,46,522
44,47,602
44,48,576
44,49,602
44,50,880
44,51,602
44,52,864
44,53,1273
44,54,704
44,55,602
44,56,864
44,57,522
44,58,522
44,59,522
44,60,880
44,61,522
44,62,2
44,63,2
44,64,576
44,65,2145
44,66,2176
44,67,2
44,68,2240
44,69,2
44,70,2870
44,71,2870
44,72,2160
44,73,2
44,74,498
44,75,498
44,76,498
44,77,498
44,78,498
44,79,2
44,80,2160
44,81,498
44,82,498
44,83,598
44,84,576
44,85,498
44,86,4984
44,87,598
44,88,576
44,89,598
44,90,598
44,91,598
44,92,592
44,93,598
44,94,598
44,95,598
44,96,576
44,97,598
44,98,598
44,99,522
45,0,0
45,1,45
45,2,225
45,3,135
45,4,240
45,5,225
45,6,240
45,7,498
45,8,320
45,9,582
45,10,450
45,11,522
45,12,720
45,13,602
45,14,742
45,15,675
45,16,576
45,17,602
45,18,990
45,19,676
45,20,990
45,21,945
45,22,990
45,23,602
45,24,1440
45,25,975
45,26,1290
45,27,945
45,28,928
45,29,929
45,30,1530
45,31,1581
45,32,1232
45,33,933
45,34,1470
45,35,1425
45,36,1536
45,37,1537
45,38,1568
45,39,1560
45,40,1260
45,41,941
45,42,1442
45,43,1273
45,44,672
45,45,990
45,46,522
45,47,602
45,48,972
45,49,949
45,50,990
45,51,951
45,52,1260
45,53,1273
45,54,990
45,55,990
45,56,972
45,57,557
45,58,522
45,59,522
45,60,1260
45,61,522
45,62,2
45,63,2187
45,64,2160
45,65,2145
45,66,2170
